student_id,yil,rol,tier,gercek,tahmin,residual,kare_hata,agirlik,agirlikli_katki,katki_pct,v42_tahmin,sub2_tahmin,proje_kalite,teknik_mulakat,cgpa,kaldigi_ders,mentor_metni
STU_001464,2025,Software Developer,Tier 4,69.99,53.32,16.67,277.8,1.845,512.5,0.062,52.69,54.09,44.93,72.99,2.51,1,"Yazılım geliştirici olma hedefinde olan öğrencim, veri yapıları konusunda oldukça güçlü bir bilgi birikimine sahip. Ancak, iletişim ve takım çalışması alanlarında geliştirmeye ihtiyaç duyuyor. Staj tecrübesi iş yaşamına geçişinde ona fayda sağlayabilir."
STU_000063,2025,Cloud Engineer,Tier 1,67.95,51.29,16.66,277.6,1.845,512.2,0.062,51.23,51.36,28.92,33.57,2.81,0,"Geliştirici olarak hedeflerinize ulaşma yolunda bazı teknik becerilerde zorluklar yaşadığınızı gözlemledim. Ancak, staj deneyiminiz ve takım çalışmasına olan yatkınlığınız, gelişiminiz için güçlü bir temel sağlıyor."
STU_002437,2024,AI Engineer,Tier 2,81.28,62.88,18.4,338.6,1.512,511.9,0.062,63.64,61.94,57.97,38.97,3.34,2,"Proje deneyimlerinizi ve hackathon başarılarını göz önünde bulundurduğumuzda, gelişimin için doğru bir yolda olduğunu söyleyebilirim. Ancak, kodlama ve problem çözme becerilerinde biraz daha çalışman gerektiği aşikar. İletişim ve takım çalışmasındaki zorluklar, teknik alanda etkini kısıtlayabilir."
STU_008537,2024,Cloud Engineer,Tier 2,54.54,72.93,-18.39,338.2,1.512,511.3,0.062,74.64,70.84,68.27,55.88,2.79,0,"Bulut mühendisliği hedefin doğrultusunda, proje kalitendeki başarı dikkat çekici. İletişim ve liderlik becerilerin sayesinde ekip çalışmasına katkın yüksek, fakat teknik becerilerini daha çok geliştirmelisin. Bu alandaki deneyimlerin seni daha da ileriye taşıyacaktır."
STU_007443,2025,Cybersecurity Analyst,Tier 4,75.54,58.91,16.63,276.5,1.845,510.1,0.062,58.5,59.42,44.86,68.28,3.55,1,"Siber güvenlik alanında kariyer hedefleyen bu öğrencim, hackathonlardaki aktif katılımı ve açık kaynak projelerine olan ilgisi ile dikkate değer bir gelişim gösteriyor. Ancak, kodlama ve veri yapıları konularında daha fazla çalışması gerektiğini gözlemliyorum."
STU_008817,2024,Cybersecurity Analyst,Tier 4,82.53,64.21,18.32,335.7,1.512,507.5,0.061,64.23,64.18,46.57,52.58,3.75,1,"Liderlik becerileri ile öne çıkan bu öğrencinin, teknik alanlardaki gelişimi dikkat çekici. Ancak, iletişim ve teknik görüşme skorlarında daha fazla gelişim sağlarsa, hedeflediği siber güvenlik alanında daha etkili bir kariyer inşa edebilir."
STU_001563,2025,AI Engineer,Tier 3,98.53,81.95,16.58,274.9,1.845,507.1,0.061,81.7,82.26,63.76,89.59,2.91,2,"Yapay zeka mühendisliği konusunda gösterdiği performans ve problem çözme yetenekleri oldukça etkileyici. Ancak, genel not ortalamasının yanında proje kalitesinin düşük olması, bu öğrencinin olması gereken seviyeye ulaşması için daha fazla alanda çaba göstermesi gerektiğini gösteriyor."
STU_009935,2025,Backend Developer,Tier 3,39.0,55.52,-16.52,272.8,1.845,503.3,0.061,55.69,55.31,34.5,23.55,3.19,0,"Matematik branşından gelen öğrencim, backend geliştirme hedefiyle çeşitli projelerde yer almakta. Ancak, teknik görüşmelerdeki zayıf performansı ve proje kalitesi üzerindeki kısıtlamaları, kariyer yolunda daha fazla gelişim göstermesi gereken alanlar olarak gözlemleniyor."
STU_008923,2025,AI Engineer,Tier 2,61.66,78.15,-16.49,272.0,1.845,501.7,0.061,76.09,80.67,46.92,47.61,2.57,1,"Öğrencinin kodlama ve makine öğrenimi konularındaki mükemmel performansı, onun AI mühendisliği yolundaki potansiyelini açıkça ortaya koyuyor. Bununla birlikte, iletişim ve takım çalışması gibi yumuşak becerilerinde gelişmeye ihtiyacı var, bu da onu sektörde daha etkili bir profesyonel yapacaktır."
STU_007899,2025,AI Engineer,Tier 2,31.99,48.46,-16.47,271.4,1.845,500.6,0.061,49.35,47.38,28.66,53.77,3.3,2,"Yapay zeka mühendisliği kariyer hedefinde, şu an için teknik becerileri yeterince gelişmemiş görünüyor. Ancak, portföyündeki projeler ve sunum becerisi oldukça etkileyici. Özellikle iletişim becerilerini güçlendirdiğinde daha geniş fırsatların kapısını aralayabilir."
STU_006994,2025,Backend Developer,Tier 4,50.85,67.3,-16.45,270.5,1.845,499.1,0.06,66.77,67.95,35.12,62.51,2.42,0,"Backend geliştirme hedefin varken, problem çözme yeteneğin etkileyici bir şekilde gelişmiş. Gerçek müşteri projelerinde deneyim kazanman önemli bir avantaj sağlıyor. Ancak, bulut ve DevOps ile ilgili becerilerini geliştirmek, kariyer yolunda ilerlemeni hızlandırabilir."
STU_003834,2025,MLOps Engineer,Tier 2,70.38,53.93,16.45,270.5,1.845,499.0,0.06,53.88,53.99,21.45,46.95,3.17,0,"Projelerinizdeki uygulama süreci, MLOps mühendisliği alanındaki temel kavramları öğrenmenizi sağladı. Ancak, teknik bilgi derinliğinizi artırmanız ve proje kalitenizi yükseltmek için daha fazla pratik yapmanız faydalı olacaktır. Takım içinde sergilediğiniz dayanışma, sizi diğerlerinden ayıran özellikler arasında."
STU_008207,2026,AI Engineer,Tier 3,48.76,64.41,-15.65,245.0,2.035,498.6,0.06,62.15,67.18,66.01,53.87,3.23,3,"Veri yapıları ve programlama becerileri konusunda daha fazla derinleşmeye ihtiyaç duyan bu öğrenci, AI mühendisliği alanında potansiyel barındırıyor. Portföyünün kalitesi ve çalışma disiplini, ilerleyen dönemlerde onu daha güçlü bir aday haline getirerek kariyerinde ilerlemesine yardımcı olacaktır."
STU_003414,2026,DevOps Engineer,Tier 1,93.09,77.45,15.64,244.6,2.035,497.8,0.06,78.78,75.82,53.49,65.81,3.62,2,"Bu öğrencinin teknik becerilerinin yanı sıra, iş birliği ve takım çalışmasındaki başarısı dikkat çekici. DevOps alanındaki bilgisi ve projelerdeki katkıları, onu sektörde rekabetçi bir aday yapıyor. Yine de, portföyündeki çeşitliliği artırması ve proje kalitesini önceliklendirmesi kariyer gelişimi açısından önemli."
STU_009470,2024,DevOps Engineer,Tier 4,68.42,50.28,18.14,329.1,1.512,497.6,0.06,49.97,50.66,32.42,46.66,3.76,2,"DevOps mühendisliği alanında ilerlemek istemeniz güzel bir hedef, fakat mevcut teknik becerilerinizin gelişime ihtiyaç duyduğu açık. Staj ve freelance projeleriniz, deneyim kazanmanız için bir fırsat sunuyor; bu fırsatları değerlendirmeye devam etmelisiniz."
STU_005236,2023,AI Engineer,Tier 3,90.38,67.95,22.43,502.9,0.989,497.6,0.06,68.79,66.93,43.77,37.29,2.96,1,"Bu öğrencinin makine öğrenimi konusundaki yetenekleri oldukça etkileyici. Proje kalitesi biraz daha geliştirilmesi gereken bir alan olsa da, genel olarak güçlü bir kodlama becerisi ve iş birliği yeteneğine sahip."
STU_003735,2024,Backend Developer,Tier 1,86.49,68.35,18.14,329.0,1.512,497.4,0.06,69.6,66.83,53.85,59.28,3.6,2,"Backend geliştirme konusundaki çabaların ve içerideki takım çalışması becerilerin güçlü bir temel oluşturuyor. Ancak, daha derin teknik bilgiye ulaşabilmek için, özellikle kodlama ve veri yapıları alanlarında üzerindeki çalışmayı arttırmalısın. Projelerinle ilgili geri bildirim alarak öğrenme sürecini destekleyebilirsin."
STU_004470,2025,Backend Developer,Tier 2,82.49,66.08,16.41,269.3,1.845,496.8,0.06,66.36,65.74,61.68,40.33,2.86,0,"Arka uç geliştiricisi olarak kariyerine doğru yolda ilerliyorsun. Hackathon deneyimlerin ve elde ettiğin ödüllerle, yaratıcı sorun çözme yeteneğini geliştirmişsin. Ancak projenin kalite düzeyini artırmak ve güçlü yönlerini daha iyi bir portföy haline getirmek adına çalışmalara devam etmelisin."
STU_005103,2025,Software Developer,Tier 3,48.39,64.79,-16.4,269.1,1.845,496.4,0.06,64.23,65.49,51.55,61.81,3.95,0,"Yazılım geliştirme alanındaki teknik becerileriniz ve makine öğrenimi konusundaki yetkinliğiniz, sizi bu alanda ileriye taşıyacak temellere sahip. Ancak staj deneyiminizin azlığı, pratik bilgi birikiminizi artırmak için bir zorluk oluşturuyor; bu nedenle gerçek projelerde yer almayı hedefleyebilirsiniz."
STU_006357,2026,Software Developer,Tier 2,57.18,72.79,-15.61,243.7,2.035,496.0,0.06,72.82,72.75,62.71,57.38,3.09,2,"Your coding and problem-solving skills are impressive, particularly in data structures and SQL. However, developing a stronger project portfolio and enhancing your teamwork abilities would provide a more well-rounded foundation as you pursue your target role in software development."
STU_008778,2025,Backend Developer,Tier 3,67.24,83.64,-16.4,268.8,1.845,495.9,0.06,84.48,82.6,74.13,56.69,3.39,1,"Backend geliştirme konusundaki gayreti ve gerçek müşteri projeleri üzerindeki deneyimi dikkat çekici. Ekip çalışmasıyla ilgili üstün skorları, onu başarılı bir geliştirici yapma potansiyeline sahip kılıyor. Ancak, iletişim becerilerini güçlendirmesi ona uzun vadede daha fazla avantaj sağlayacaktır."
STU_002019,2026,Software Developer,Tier 3,73.12,57.55,15.57,242.4,2.035,493.4,0.06,58.66,56.19,56.35,73.41,2.86,0,"Teknik bilgileri ve uygulama becerileri açısından gelişime açık bir profil sunuyor. Staj tecrübesi, pratik uygulama açısından önemli bir avantaj sağlasa da, projelerdeki katkısı artırılmalı. Takım çalışması konusundaki yetenekleri oldukça iyi, ancak iletişim alanında daha da fazla geliştirmeye ihtiyaç duyuyor."
STU_008012,2023,Data Scientist,Tier 3,31.22,53.54,-22.32,498.0,0.989,492.7,0.06,51.7,55.78,21.6,39.38,3.25,0,"Endüstri mühendisliği background'unuz ile veri bilimi kariyerine geçiş yapma isteğiniz çok değerli. Ancak, makine öğrenimi konusundaki öğrenme hızınızı artırmanız ve projelerinizi geliştirmeniz size büyük bir katkı sağlayacaktır. Github üzerindeki açık kaynak katkılarınız, toplulukla olan bağınızı güçlendiriyor."
STU_002771,2025,Backend Developer,Tier 4,75.98,59.67,16.31,266.0,1.845,490.8,0.059,60.01,59.26,39.34,61.26,2.94,0,"Bu öğrencinin problem çözme yetenekleri ve takım çalışmasına yatkınlığı dikkat çekiyor. Ancak, proje kalitesi üzerinde biraz daha fazla odaklanması gerekiyor. GitHub üzerinde sahip olduğu projelerle portföyünü güçlendirmeye devam ederse, hedeflediği Backend Developer rolünde başarılı olacağına inanıyorum."
STU_008646,2026,Data Analyst,Tier 1,100.0,84.49,15.51,240.7,2.035,489.9,0.059,84.28,84.74,77.97,51.07,3.08,1,"Görüşmelerimde, öğrencinin SQL konusundaki yetkinliğini ve projelerdeki yüksek kaliteyi takdir ettim. İletişim becerileri etkileyici, işbirliği yapma yeteneği ise yeterince gelişmiş; ancak bu becerileri daha da ileriye taşıyabilmesi için bazı teknik alanlarda derinleşmesi gerekiyor."
STU_002142,2021,Data Analyst,Tier 3,87.2,57.2,30.0,900.3,0.544,489.8,0.059,55.9,58.77,69.2,20.57,2.89,1,"Veri analitik becerileri konusunda daha fazla pratik yapması gerektiğini gözlemledim. Ancak takım çalışmasındaki güçlü performansı, projelerinde değer yaratacağını gösteriyor. İletişim kabiliyetinin, çalışma yaşamında onu öne çıkaracağını düşünüyorum."
STU_009534,2022,Backend Developer,Tier 4,59.07,85.87,-26.8,718.4,0.681,489.5,0.059,85.88,85.86,85.09,48.83,2.69,0,"Bu öğrenci, bina içi geliştirmede güçlü bir performans sergilerken, proje kalitesine olan katkılarıyla takdir topluyor. Ancak, iletişim ve sunum becerilerinde geliştirilmesi gereken alanlar mevcut."
STU_008789,2025,Cloud Engineer,Tier 2,83.72,100.0,-16.28,265.0,1.845,488.9,0.059,100.0,100.0,94.33,90.87,3.34,2,"Bulut mühendisliği hedefiniz doğrultusunda sağlam bir temel oluşturmuşsunuz. Proje kaliteniz oldukça yüksek, bu da sizi sektörde değerli kılıyor. İletişim ve liderlik becerilerinizi geliştirmeniz, takım içinde daha etkili olmanıza katkıda bulunacaktır."
STU_000996,2026,Software Developer,Tier 3,36.04,51.53,-15.49,240.0,2.035,488.4,0.059,50.73,52.51,35.57,46.67,3.56,1,"Merhaba, şu anki gelişim süreçlerinde ekip çalışması ve iletişim becerilerin oldukça dikkat çekici. Fakat yazılım geliştirme ve proje kalitesi alanlarında daha fazla odaklanman, hedeflediğin yazılım geliştirme pozisyonuna ulaşmanda faydalı olacaktır. Github üzerindeki etkinliğin seni potansiyel işverenler için güçlendirebilir."
STU_001706,2026,Data Analyst,Tier 4,66.82,51.34,15.48,239.6,2.035,487.6,0.059,52.84,49.51,44.05,67.52,3.69,2,"Veri analizi alanındaki tutkunuz ve SQL becerileriniz, gelecekte başarılı bir veri analisti olma yolunda önemli bir avantaj. Ancak, problem çözme ve yazılım geliştirme konularında biraz daha derinlemesine çalışmanız, genel performansınızı artırabilir."
STU_003297,2025,Frontend Developer,Tier 4,63.06,46.82,16.24,263.7,1.845,486.4,0.059,45.64,48.26,15.47,64.92,2.65,0,"Yeni girişimler ve hackathon deneyimleriniz beni heyecanlandırıyor. Ancak, problem çözme ve kodlama becerileriniz üzerinde daha fazla odaklanmanız gerektiğini düşünüyorum. Elde ettiğiniz teknik bilgiyle portföyünüzü güçlendirirseniz, kariyer yolculuğunuzda önemli bir sıçrama yapabilirsiniz."
STU_004258,2026,DevOps Engineer,Tier 3,65.15,49.69,15.46,238.9,2.035,486.2,0.059,49.62,49.79,45.92,39.94,2.61,2,"Gelişme göstermesi gereken iletişim becerilerine rağmen, portföyünde yer alan projeler ve hackathon deneyimleri ona farklı bir bakış açısı kazandırdı. Bu tecrübeler, teknik yetkinliğini artırması için fırsatlar sunuyor."
STU_005101,2026,Data Scientist,Tier 3,60.82,76.26,-15.44,238.5,2.035,485.4,0.059,74.93,77.9,67.69,35.47,3.63,1,"Gelişen veri bilimi alanındaki yetkinliğinizi artırarak hedeflediğiniz Data Scientist rolüne bir adım daha yaklaştığınızı gözlemledim. Projelerinizdeki veri analizi becerileriniz ve sorun çözme yetenekleriniz oldukça dikkat çekici, fakat teknik konularda daha fazla derinleşmenizi bekliyorum."
STU_007710,2025,Frontend Developer,Tier 4,58.23,74.43,-16.2,262.3,1.845,483.9,0.058,74.52,74.32,32.83,82.82,3.22,0,"Hackathon'daki başarıları ve teknik mülakatlardaki yüksek performansı, onu sektördeki fırsatlara daha yakın hale getiriyor. Yine de, proje kalitesi ve iletişim becerilerinde gösterdiği tutarsızlık, iyileştirilmesi gereken alanlar olarak ön plana çıkıyor."
STU_003304,2024,Frontend Developer,Tier 3,45.37,63.18,-17.81,317.2,1.512,479.5,0.058,64.6,61.45,58.61,42.12,2.89,2,"Frontend geliştirme alanında mükemmel bir başlangıç yapmış olmasına rağmen, genel performansında belirgin bir gelişime ihtiyacı var. Özellikle daha fazla uygulama geliştirme ve portföyünü güçlendirme fırsatına sahip olursa daha da başarılı olabilir."
STU_004815,2025,AI Engineer,Tier 2,79.66,63.55,16.11,259.5,1.845,478.7,0.058,64.99,61.79,42.84,46.49,3.37,0,"AI mühendisliği hedefleyen bu öğrencinin, kodlama ve problem çözme konusunda güçlü bir yeteneği olduğu açık. Ancak proje kalitesinin artırılması ve daha fazla pratik deneyimle birlikte GitHub hesap yönetiminin iyileştirilmesi gerektiği görülüyor. İletişim ve sunum becerileri oldukça olumlu, bu özellikleri kariyer yolculuğunda ona yardımcı olacaktır."
STU_001658,2024,Cloud Engineer,Tier 2,85.61,67.82,17.79,316.6,1.512,478.6,0.058,68.66,66.79,34.64,40.85,2.87,1,"Bulut mühendisi olarak kariyer hedeflerinize yönelik attığınız adımlar oldukça umut verici. Özellikle açık kaynak katkılarınız ve portföyünüzdeki çeşitlilik dikkat çekiyor, ancak teknik becerilerinizin geliştirilmesi ve proje kalitesi üzerine çalışmak sizi daha da ileriye taşıyacaktır."
STU_007990,2026,Cloud Engineer,Tier 2,100.0,84.72,15.28,233.4,2.035,475.1,0.057,84.89,84.52,59.09,53.91,2.81,3,"Bulut mühendisliği konusundaki yetkinliğin ve takım çalışması becerilerin, seni bu alanda çok değerli kılıyor. Sıfırdan bir portföy oluşturma konusunda daha fazla çaba sarf etmelisin. Ancak, mükemmel bir başarı skoru elde etmiş olman, çalışma disiplinini ve kararlılığını kanıtlıyor."
STU_003535,2026,Cybersecurity Analyst,Tier 1,78.31,63.04,15.27,233.3,2.035,474.8,0.057,63.48,62.49,36.17,42.62,2.97,1,"Öğrencinin siber güvenlik alanındaki bilgi ve proje tecrübesi umut verici bir potansiyele sahip. Ancak, portföyünü daha da güçlendirmek ve teknik mülakatlarda daha iyi sonuçlar almak için staj veya gerçek proje deneyimi kazanması yardımcı olacaktır."
STU_002329,2026,Backend Developer,Tier 3,36.25,51.51,-15.26,232.8,2.035,473.7,0.057,49.91,53.46,27.3,46.64,3.42,4,"Öğrencinin makine öğrenimi alanındaki bilgisi etkileyici olmakla birlikte, iletişim becerileri ve proje yönetiminde daha fazla gelişime ihtiyacı var. Geçmiş deneyimleri, onu takım çalışmalarında etkili kılarken, proje kalitesi üzerinde daha fazla odaklanması faydalı olacaktır. GitHub'daki aktifliği, kariyerinde ilerleyişini destekleyecek önemli bir adım."
STU_001720,2024,Cybersecurity Analyst,Tier 2,50.11,67.8,-17.69,312.9,1.512,473.0,0.057,65.46,70.66,25.82,65.14,2.88,0,"Kodlama ve problem çözme konularındaki başarıları etkileyici, ancak proje kalitesine odaklanması gerekiyor. Sunum becerileri oldukça güçlü olsa da, pratik deneyim eksikliği, kariyer gelişimini geciktirebilir. Geliştirici topluluklarına katılarak ve yerel hackathonlarla aktif bir şekilde yer alarak daha da güçlenebilir."
STU_008396,2026,AI Engineer,Tier 4,67.18,51.94,15.24,232.4,2.035,472.9,0.057,51.21,52.83,47.85,16.97,2.39,1,"İstatistik bölümünde güçlü bir veri yapıları bilgisine sahip olmasına rağmen, proje kalitesi üzerinde daha fazla çalışması gerekebilir. GitHub'daki projelerini geliştirerek, portföyünü güçlendirebilir ve kariyer hedefi olan AI mühendisliği alanında daha fazla tecrübe kazanabilir."
STU_003536,2024,Data Scientist,Tier 3,46.34,64.02,-17.68,312.6,1.512,472.6,0.057,64.14,63.87,46.7,41.39,3.31,0,"Gelişmiş veri analitiği becerileri ile çözüm odaklı bir yaklaşım sergileyen bu öğrencinin, özellikle problem çözme ve backend alanlarında potansiyeli dikkat çekici. Ancak, proje kalitesi ve iletişim becerilerinde geliştirilmesi gereken yönler mevcut."
STU_004649,2024,Software Developer,Tier 1,90.31,72.64,17.67,312.3,1.512,472.1,0.057,74.03,70.94,64.75,20.44,3.18,0,"Yazılım mühendisliği alanında elde ettiğin başarı, özellikle portföyün ve staj deneyimlerinle birleştiğinde takdire şayan. Ancak, teknik mülakat skorunun üzerinde çalışman gerektiğini düşünüyorum; bu, seni daha ileri taşıyacak bir alan. İş yaşamına adaptasyon sürecinde bu beceriler çok kritik olacak."
STU_009555,2026,Cloud Engineer,Tier 2,62.24,77.45,-15.21,231.4,2.035,471.0,0.057,75.36,80.01,85.02,50.13,3.41,2,"Proje yönetimi konusundaki başarısı ve bulut mühendisliği hedefi, onu bu alanda güçlü bir aday yapıyor. Ancak, temel kodlama ve veri yapıları konusundaki eksikler, ilerlemesini etkileyebilir."
